,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EB
293,294,15590241,Chuang,750,0.5,0,34,9,112822.26,1,0,0,150401.53,1,0.7501403740000001
294,295,15785819,Shao,681,0,1,38,3,0.0,2,1,1,112491.96,0,0.0
295,296,15723654,Tsao,773,0,1,25,2,135903.33,1,1,0,73656.38,0,1.84509923
296,297,15774510,Tien,714,0,0,31,4,125169.26,1,1,1,106636.89,0,1.173789483
297,298,15684173,Chang,687,0.5,0,44,7,0.0,3,1,0,155853.52,1,0.0
298,299,15650068,Johnson,511,0,1,58,0,149117.31,1,1,1,162599.51,0,0.9170833909999999
299,300,15811490,French,627,0,1,33,5,0.0,2,1,1,103737.82,0,0.0
300,301,15803976,Efremov,694,0,0,31,10,0.0,2,1,0,160990.27,0,0.0
301,302,15682541,Hartley,616,0.5,0,36,6,132311.71,1,0,0,15462.84,0,8.556753481
302,303,15695699,Calabrese,687,0,1,35,8,0.0,2,1,0,10334.05,0,0.0
303,304,15624188,Chiu,712,0,0,33,6,0.0,2,1,1,190686.16,0,0.0
304,305,15812191,Brennan,553,0,1,33,4,118082.89,1,0,0,94440.45,0,1.2503423059999998
305,306,15636673,Onwuatuegwu,667,0,1,31,1,119266.69,1,1,1,28257.63,0,4.220689775
306,307,15594898,Hewitt,731,0,1,43,2,0.0,1,1,1,170034.95,1,0.0
307,308,15660211,Shih,629,1,1,35,7,156847.29,2,1,0,31824.29,0,4.928540118
308,309,15773972,Balashov,614,0,1,50,4,137104.47,1,1,0,127166.49,1,1.078149362
309,310,15746726,Doyle,438,1,1,31,8,78398.69,1,1,0,44937.01,0,1.744635213
310,311,15712287,Pokrovskii,652,0,0,80,4,0.0,2,1,1,188603.07,0,0.0
311,312,15702919,Collins,729,1,1,30,6,63669.42,1,1,0,145111.37,0,0.43876244799999997
312,313,15674398,Russo,642,0,1,38,3,0.0,2,0,0,171463.83,0,0.0
313,314,15797960,Skinner,806,1,0,59,0,135296.33,1,1,0,182822.5,0,0.740042008
314,315,15631868,Robertson,744,0.5,1,36,2,153804.44,1,1,1,87213.33,0,1.763542798
315,316,15581539,Atkinson,474,0.5,1,37,3,0.0,2,0,0,57175.32,0,0.0
316,317,15662736,Doyle,559,0,1,49,2,147069.78,1,1,0,120540.83,1,1.220082689
317,318,15666252,Ritchie,706,0.5,1,42,9,0.0,2,1,1,28714.34,0,0.0
318,319,15677512,McEncroe,628,0.5,0,22,3,0.0,1,1,0,85426.28,0,0.0
319,320,15626114,Pearson,429,0,1,24,4,95741.75,1,1,0,46170.75,0,2.073645111
320,321,15810834,Gordon,525,0.5,0,57,2,145965.33,1,1,1,64448.36,0,2.26484165
321,322,15678910,Ts'ai,680,0,0,30,8,141441.75,1,1,1,16278.97,0,8.688617892
322,323,15694408,Lung,749,0,1,40,1,139290.41,1,1,0,182855.42,1,0.761751607
323,324,15585215,Yuan,763,0,0,31,4,0.0,2,0,0,50404.72,0,0.0
324,325,15682757,Pardey,734,0,1,30,3,0.0,2,1,0,107640.25,0,0.0
325,326,15736601,Tai,716,0,1,35,4,144428.87,1,1,0,134132.65,0,1.076761475
326,327,15601848,Scott,594,0,1,35,2,0.0,2,1,0,103480.69,0,0.0
327,328,15736008,Hunter,644,0,0,46,9,95441.27,1,1,0,108761.05,1,0.877531708
328,329,15669064,Mazzanti,671,1,1,35,1,144848.74,1,1,1,179012.3,0,0.809155237
329,330,15624528,L?,664,1,1,26,7,116244.14,2,1,1,95145.14,0,1.22175594
330,331,15598493,Beach,656,0,1,50,7,0.0,2,0,1,72143.44,0,0.0
331,332,15601274,Hsieh,667,0.5,0,40,1,146502.07,1,1,0,19162.89,0,7.645092677
332,333,15702669,Faulkner,663,1,1,44,2,117028.6,2,0,1,144680.18,0,0.8088778990000001
333,334,15728669,Knowles,584,1,0,30,8,112013.81,1,1,0,177772.03,1,0.630098053
334,335,15742668,Day,626,0.5,0,37,6,108269.37,1,1,0,5597.94,0,19.34093077
335,336,15697441,Hsueh,485,0,1,29,7,182123.79,1,1,0,116828.51,1,1.558898509
336,337,15740476,Tsao,659,1,0,32,3,150923.74,2,0,1,174652.51,0,0.864137252
337,338,15648064,Kennedy,649,0,1,33,2,0.0,2,1,0,2010.98,0,0.0
338,339,15636624,Nwabugwu,805,0.5,0,39,5,165272.13,1,1,0,14109.85,1,11.713245
339,340,15807923,Young,716,1,0,39,10,115301.31,1,1,0,43527.4,1,2.648936302
340,341,15745844,Kerr,642,1,0,40,6,129502.49,2,0,1,86099.23,1,1.504107412
341,342,15786170,Tien,659,0,1,31,4,118342.26,1,0,0,161574.19,0,0.732432946
342,343,15681081,Marrero,545,0.5,0,47,5,0.0,2,1,1,38970.14,0,0.0
343,344,15684484,White,543,0,1,22,8,0.0,2,0,0,127587.22,0,0.0
344,345,15785869,Pisano,718,0,0,25,7,0.0,2,1,0,30380.12,0,0.0
345,346,15763859,Brown,840,0,0,43,7,0.0,2,1,0,90908.95,0,0.0
346,347,15658935,Freeman,630,1,0,34,9,106937.05,2,1,0,138275.01,0,0.7733649779999999
347,348,15747358,Russell,643,1,1,59,3,170331.37,1,1,1,32171.79,0,5.2944324830000005
348,349,15735203,Seleznyov,654,1,0,32,1,114510.85,1,1,1,126143.23,0,0.90778435
349,350,15576256,Yusupova,582,0,1,39,5,0.0,2,1,1,129892.93,0,0.0
350,351,15659420,Foley,659,0.5,1,32,3,107594.11,2,1,1,102416.84,0,1.0505509640000001
351,352,15593365,Shih,762,0.5,1,39,2,81273.13,1,1,1,18719.67,0,4.341589889
352,353,15777352,Ikedinachukwu,568,0.5,0,32,7,169399.6,1,1,0,61936.22,0,2.7350652010000003
353,354,15812007,Power,670,0.5,1,25,6,0.0,2,1,1,78358.94,0,0.0
354,355,15625461,Amos,613,0,0,45,1,187841.99,2,1,1,147224.27,0,1.27589011
355,356,15739438,Reed,539,0,1,30,0,0.0,2,1,0,160979.66,0,0.0
356,357,15611759,Simmons,850,0.5,0,57,8,126776.3,2,1,1,132298.49,0,0.958259614
357,358,15661629,Ricci,522,0.5,1,34,9,126436.29,1,1,0,174248.52,1,0.725608975
358,359,15633950,Yen,737,0,1,41,1,101960.74,1,1,1,123547.28,0,0.825277092
359,360,15592386,Campbell,520,0,1,58,3,0.0,2,0,1,32790.02,0,0.0
360,361,15803716,West,706,0.5,1,28,3,0.0,2,0,1,181543.67,0,0.0
361,362,15696674,Robinson,643,1,0,45,2,150842.93,1,0,1,2319.96,1,65.01962534
362,363,15706365,Bianchi,648,0,0,50,9,102535.57,1,1,1,189543.19,0,0.540961509
363,364,15745088,Chen,443,1,0,29,9,99027.61,2,1,0,10940.4,0,9.05155296
364,365,15676715,Madukaego,640,0,1,68,9,0.0,2,1,1,199493.38,0,0.0
365,366,15613085,Ibrahimova,628,0.5,0,33,3,0.0,1,1,1,188193.25,0,0.0
366,367,15633537,Nolan,540,1,0,42,9,87271.41,2,1,0,172572.64,0,0.5057082629999999
367,368,15594720,Scott,460,1,0,35,8,102742.91,2,1,1,189339.6,0,0.542638254
368,369,15684042,Blair,636,1,1,34,2,40105.51,2,0,1,53512.16,0,0.749465355
369,370,15583303,Monaldo,593,0,0,29,2,152265.43,1,1,0,34004.44,0,4.477810251
370,371,15611579,Sutherland,801,0.5,1,42,4,141947.67,1,1,1,10598.29,0,13.39345026
371,372,15774696,Cole,640,1,0,75,1,106307.91,2,0,1,113428.77,0,0.937221747
372,373,15694506,Briggs,611,1,1,31,0,107884.81,2,1,1,183487.98,0,0.5879666339999999
373,374,15688074,Gregory,802,1,1,31,1,125013.72,1,1,1,187658.09,0,0.666178154
374,375,15759537,Bianchi,717,1,1,35,7,58469.37,2,1,1,172459.39,0,0.339032685
375,376,15758449,Angelo,769,0,0,39,8,0.0,1,0,1,21016.0,0,0.0
376,377,15583456,Gardiner,745,1,1,45,10,117231.63,3,1,1,122381.02,1,0.9579232959999999
377,378,15667871,Kerr,572,0.5,1,35,4,152390.26,1,1,0,128123.66,0,1.189399835
378,379,15677371,Ko,629,0.5,0,30,2,34013.63,1,1,0,19570.63,0,1.737993616
379,380,15629677,Distefano,687,0.5,0,39,2,0.0,3,0,0,188150.6,1,0.0
380,381,15713578,Farrell,483,0,0,50,9,0.0,2,1,1,111020.24,0,0.0
381,382,15591509,Milano,690,0,1,36,7,101583.11,2,1,0,123775.15,0,0.820706822
382,383,15568240,Ting,492,1,0,30,10,77168.87,2,0,1,146700.22,0,0.526031045
383,384,15622993,Boyd,709,1,1,28,8,124695.72,2,1,0,145251.35,0,0.858482348
384,385,15689294,Onyemaechi,705,1,1,44,3,105934.96,1,1,0,82463.69,0,1.284625512
385,386,15720910,Black,560,0,0,66,9,0.0,1,1,1,15928.49,0,0.0
386,387,15721181,Oliver,611,0.5,1,46,6,0.0,2,1,0,45886.33,0,0.0
387,388,15776433,Greco,730,0.5,1,62,2,0.0,2,1,1,186489.95,0,0.0
388,389,15748936,Whitehead,709,0.5,0,45,2,0.0,2,0,1,162922.65,0,0.0
389,390,15717225,Ikemefuna,544,0,0,21,10,161525.96,2,1,0,9262.77,0,17.43819182
390,391,15685226,Morrison,712,1,0,29,7,147199.07,1,1,1,84932.4,0,1.733132114
391,392,15785611,Onyeoruru,752,1,1,38,3,183102.29,1,1,1,71557.12,0,2.55882699
392,393,15573456,Cunningham,648,0.5,1,46,9,127209.0,2,1,0,77405.95,1,1.643400798
393,394,15684548,Demidov,556,0.5,1,38,8,0.0,2,0,0,417.41,1,0.0
394,395,15620505,Celis,594,0.5,0,24,0,97378.54,1,1,1,71405.17,0,1.3637463509999999
395,396,15807432,Cheng,645,1,0,37,2,136925.09,2,0,1,153400.24,0,0.892600233
396,397,15584766,Knight,557,0,1,33,3,54503.55,1,1,1,371.05,0,146.8900418
397,398,15612187,Morin,547,1,1,32,8,155726.85,1,1,0,67789.99,0,2.297195353
398,399,15762218,Mills,701,0,0,39,9,0.0,2,0,1,145894.9,0,0.0
399,400,15646372,Outhwaite,616,0,0,66,1,135842.41,1,1,0,183840.51,1,0.7389144540000001
400,401,15690452,Tung,605,0,1,52,1,63349.75,1,1,0,108887.44,0,0.58179116
401,402,15747795,Pai,593,1,0,38,4,129499.42,1,1,1,154071.27,0,0.84051634
402,403,15781589,Carpenter,751,0.5,1,52,8,0.0,2,0,1,179291.85,0,0.0
403,404,15732674,Fennell,443,0.5,1,36,6,70438.01,2,0,1,56937.43,0,1.237112564
404,405,15642291,Fontaine,685,0,1,23,8,0.0,2,1,1,112239.03,0,0.0
405,406,15692761,Pratt,718,0,1,36,9,0.0,1,1,0,45909.87,0,0.0
406,407,15578045,Mitchell,538,0.5,0,49,9,141434.04,1,0,0,173779.25,1,0.813871852
407,408,15745354,Franklin,611,0.5,0,37,4,0.0,2,1,0,125696.26,0,0.0
408,409,15701376,K'ung,668,1,1,37,10,152958.29,2,1,1,159585.61,0,0.9584716940000001
409,410,15691625,Ko,537,1,0,41,3,138306.34,1,1,0,106761.47,0,1.295470548
410,411,15566594,McKenzie,709,0.5,1,23,10,0.0,2,0,0,129590.18,0,0.0
411,412,15760431,Pino,850,0,1,38,1,0.0,2,1,1,80006.65,0,0.0
412,413,15686302,Fisk,745,0.5,0,31,3,124328.84,1,1,1,140451.52,0,0.88520822
413,414,15801559,Chiang,693,1,0,41,9,181461.48,3,1,1,187929.43,1,0.965583091
414,415,15810432,Moseley,795,0.5,1,35,8,0.0,2,1,0,167155.36,0,0.0
415,416,15809616,Hsiung,626,0.5,1,26,8,0.0,2,0,0,191420.71,0,0.0
416,417,15720559,Heath,487,1,0,61,5,110368.03,1,0,0,11384.45,1,9.694629956
417,418,15695632,Dellucci,556,0,0,39,9,89588.35,1,1,1,94898.1,0,0.9440478790000001
418,419,15659843,Li,643,0,0,46,6,0.0,2,0,0,106781.59,0,0.0
419,420,15615624,De Salis,605,0,0,28,6,0.0,2,0,0,159508.52,0,0.0
420,421,15810418,T'ang,756,1,0,60,3,115924.89,1,1,0,93524.19,1,1.239517712
421,422,15716186,Richardson,586,0,0,38,2,0.0,2,1,0,87168.46,0,0.0
422,423,15674551,Fitch,535,1,1,40,7,111756.5,1,1,0,8128.32,1,13.74902809
423,424,15622834,Stevenson,678,0,0,35,4,0.0,1,1,0,125518.32,0,0.0
424,425,15566111,Estes,596,0,1,39,9,0.0,1,1,0,48963.59,0,0.0
425,426,15784597,Lattimore,648,0,1,26,9,162923.85,1,1,0,98368.24,0,1.6562647659999998
426,427,15652883,Chung,492,1,1,39,10,124576.65,2,1,0,148584.61,0,0.838422297
427,428,15806964,Utz,702,0,1,45,0,80793.58,1,1,1,27474.81,0,2.9406419919999998
428,429,15576313,Wei,486,1,0,40,9,71340.09,1,1,0,76192.21,0,0.936317374
429,430,15806467,Boyle,568,1,1,40,1,99282.63,1,0,0,134600.94,1,0.737607256
430,431,15597602,Nwachinemelu,619,1,1,57,3,137946.39,1,1,1,72467.99,1,1.903549277
431,432,15743040,Kuznetsova,724,1,1,41,2,127892.57,2,0,1,199645.45,0,0.640598471
432,433,15705521,Pisani,548,1,0,33,0,101084.36,1,1,0,42749.85,0,2.364554729
433,434,15595039,Manna,545,1,0,37,8,114754.08,1,1,0,136050.44,1,0.843467173
434,435,15799384,Collier,683,0,1,33,8,0.0,1,0,0,73564.44,0,0.0
435,436,15581197,Ricci,762,0,0,51,3,99286.98,1,0,1,85578.63,0,1.160184266
436,437,15693737,Carr,627,1,0,30,4,79871.02,2,1,0,129826.89,0,0.6152116870000001
437,438,15624623,Hs?,516,0,1,35,10,104088.59,2,0,0,119666.0,0,0.869825932
438,439,15783501,Findlay,800,0,0,38,2,168190.33,2,1,0,68052.08,0,2.471494332
439,440,15690134,Hughes,464,1,0,42,3,85679.25,1,1,1,164104.74,0,0.5221010070000001
440,441,15782735,Chukwuemeka,626,0,0,35,3,0.0,1,0,0,80190.36,0,0.0
441,442,15611088,Genovese,790,0,0,31,9,0.0,2,1,0,84126.75,0,0.0
442,443,15672145,Swift,534,0,0,34,7,121551.58,2,1,1,70179.0,0,1.732022115
443,444,15732628,Ugoji,745,0,1,46,2,122220.19,1,1,1,118024.1,0,1.035552824
444,445,15787470,Parkinson,553,0.5,1,47,3,116528.15,1,0,0,145704.19,1,0.799758401
445,446,15803406,Ross,748,0,0,26,1,77780.29,1,0,1,183049.41,0,0.42491418
446,447,15730460,Oleary,722,0,1,37,2,0.0,1,0,0,120906.83,0,0.0
447,448,15644572,Turnbull,501,0,1,40,4,125832.2,1,1,1,100433.83,0,1.252886602
448,449,15694860,Uspensky,675,0,0,38,6,68065.8,1,0,0,138777.0,1,0.49046888200000005
449,450,15658169,Cook,778,0.5,0,47,6,127299.34,2,1,0,124694.99,0,1.020885763
450,451,15794396,Newbold,494,1,0,38,7,174937.64,1,1,0,40084.32,0,4.36424118
451,452,15785798,Uchechukwu,850,0,1,40,9,0.0,2,0,1,119232.33,0,0.0
452,453,15710825,Ch'en,592,0.5,1,31,7,110071.1,1,0,0,43921.36,0,2.506094984
453,454,15668444,He,590,0.5,0,44,3,139432.37,1,1,0,62222.81,0,2.2408562069999998
454,455,15726631,Hilton,758,0,0,39,6,127357.76,1,0,1,56577.0,0,2.2510518409999998
455,456,15733797,Sal,506,0,1,36,5,0.0,2,1,0,164253.35,0,0.0
456,457,15747960,Eluemuno,733,0,1,33,3,0.0,1,1,1,7666.73,0,0.0
457,458,15634632,Titus,711,0,1,38,3,0.0,2,1,0,68487.51,0,0.0
458,459,15707362,Yin,514,1,1,43,1,95556.31,1,0,1,199273.98,1,0.479522264
459,460,15662976,Lettiere,637,0.5,1,37,8,0.0,1,1,1,186062.36,0,0.0
460,461,15732778,Templeman,468,1,1,29,1,111681.98,2,1,1,195711.16,0,0.5706469679999999
461,462,15718443,Chibuzo,539,0,1,39,3,0.0,2,1,0,36692.17,0,0.0
462,463,15670039,Sun,509,0.5,0,25,3,108738.71,2,1,0,106920.57,0,1.0170045859999999
463,464,15773792,Evans,662,0,0,32,4,133950.37,1,1,1,48725.68,1,2.7490713319999998
464,465,15613786,Ogbonnaya,818,0.5,1,26,4,0.0,2,1,1,167036.94,0,0.0
465,466,15726032,Enyinnaya,608,0,1,33,9,89968.69,1,1,0,68777.26,0,1.3081168109999999
466,467,15663252,Olisanugo,850,0.5,0,32,9,0.0,2,1,1,18924.92,0,0.0
467,468,15593782,Brookes,816,1,0,38,5,130878.75,3,1,0,71905.77,1,1.820142528
468,469,15633283,Padovano,536,0,1,35,8,0.0,2,1,0,64833.28,0,0.0
469,470,15749167,Fisk,753,0,1,35,3,0.0,2,1,1,184843.77,0,0.0
470,471,15759298,Shih,631,0.5,1,27,10,134169.62,1,1,1,176730.02,0,0.759178435
471,472,15683625,Hare,703,0,1,37,1,149762.08,1,1,0,20629.4,1,7.259643034
472,473,15635367,Muir,774,0,1,26,2,93844.69,1,1,0,28415.36,0,3.302604296
473,474,15681705,Fanucci,785,0,1,28,8,0.0,2,1,0,77231.27,0,0.0
474,475,15603156,Elewechi,571,0,0,33,1,0.0,2,1,0,102750.7,0,0.0
475,476,15591986,Johnston,621,1,1,46,6,141078.37,1,0,0,34580.8,1,4.079673403
476,477,15798888,Pisano,605,1,0,31,1,117992.59,1,1,1,183598.77,0,0.642665471
477,478,15809722,Ankudinov,611,0,0,40,8,100812.33,2,1,0,147358.27,0,0.684130792
478,479,15677538,Nwokike,569,0,1,38,7,0.0,1,1,1,108469.2,0,0.0
479,480,15797736,Smith,658,0,1,29,4,80262.6,1,1,1,20612.82,0,3.893819477
480,481,15695585,Atkins,788,0.5,1,34,6,156478.62,1,0,1,181196.76,0,0.863583985
481,482,15744398,Burns,525,0,0,23,5,0.0,2,1,0,160249.1,0,0.0
482,483,15750658,Obiuto,798,0,1,37,8,0.0,3,0,0,110783.28,0,0.0
483,484,15578186,Pirozzi,486,1,1,37,9,115217.99,2,1,0,144995.33,0,0.79463242
484,485,15676519,George,615,0.5,1,61,9,0.0,2,1,0,150227.85,1,0.0
485,486,15637954,Lewis,730,0,0,35,0,155470.55,1,1,1,53718.28,0,2.8941833210000003
486,487,15758639,Moran,641,0,1,37,7,0.0,2,1,0,75248.3,0,0.0
487,488,15613772,Dalrymple,542,0,1,39,3,135096.77,1,1,1,14353.43,1,9.412159324
488,489,15731744,Carslaw,692,0,1,30,2,0.0,2,0,1,130486.57,0,0.0
489,490,15807709,Kirby,714,1,0,55,9,180075.22,1,1,1,100127.71,0,1.798455393
490,491,15714689,Houghton,591,0.5,1,29,1,97541.24,1,1,1,196356.17,0,0.496756685
491,492,15699005,Martin,710,0,0,41,2,156067.05,1,1,1,9983.88,0,15.63190363
492,493,15624170,Tan,639,0,0,38,4,81550.94,2,0,1,118974.77,0,0.685447343
493,494,15725679,Hsia,531,0,0,47,6,0.0,1,0,0,194998.34,1,0.0
494,495,15585865,Westerberg,673,0,0,38,2,170061.92,2,0,0,134901.34,1,1.26063922
495,496,15804256,Hale,765,1,1,36,8,92310.54,2,1,1,72924.56,0,1.265836091
496,497,15662403,Kryukova,622,0,0,32,6,169089.38,2,1,0,101057.95,0,1.673192262
497,498,15733616,Sopuluchukwu,806,0,1,40,5,80613.93,1,1,1,142838.64,0,0.5643706070000001
498,499,15591995,Barry,757,1,1,26,8,121581.56,2,1,1,127059.04,0,0.9568902770000001
499,500,15677020,Selezneva,570,0,0,58,8,0.0,1,0,1,116503.92,1,0.0
500,501,15727688,Chizuoke,555,0.5,1,32,4,0.0,2,1,1,54405.79,0,0.0
501,502,15715941,Lueck,692,0,1,54,5,0.0,2,1,1,88721.84,0,0.0
502,503,15714485,Udinese,774,0,1,60,5,85891.55,1,1,0,74135.48,1,1.158575489
503,504,15730059,Udobata,638,0.5,1,44,9,77637.35,2,1,1,111346.22,0,0.69726076
504,505,15715527,Freeman,543,0.5,0,41,4,0.0,1,0,0,194902.16,0,0.0
505,506,15576623,Outlaw,584,0,1,31,5,0.0,2,1,0,31474.27,0,0.0
506,507,15805565,Obiuto,691,1,1,30,7,116927.89,1,1,0,21198.39,0,5.515885405
507,508,15677307,Lo,684,1,0,40,6,137326.65,1,1,0,186976.6,0,0.734459018
508,509,15773890,Okechukwu,733,0,1,22,5,0.0,2,1,1,117202.19,0,0.0
509,510,15598883,King,599,0.5,0,37,2,0.0,2,1,1,143739.29,0,0.0
510,511,15568506,Forbes,524,1,0,31,10,67238.98,2,1,1,161811.23,0,0.415539638
511,512,15761043,Macleod,632,1,0,38,6,86569.76,2,1,0,98090.91,0,0.8825462009999999
512,513,15782236,Gibbs,735,0.5,1,34,5,0.0,2,0,0,71095.41,0,0.0
513,514,15593601,Isayev,734,0,1,34,6,133598.4,1,1,1,13107.24,0,10.19271792
514,515,15682048,Pisano,605,0,0,51,3,136188.78,1,1,1,67110.59,1,2.029318771
515,516,15746902,Belstead,793,0.5,1,38,9,0.0,2,1,0,88225.02,0,0.0
516,517,15752081,Vassiliev,468,0,0,56,10,0.0,3,0,1,62256.87,1,0.0
517,518,15781307,Schneider,779,1,1,37,7,120092.52,2,1,0,135925.72,0,0.883515791
518,519,15775912,Mazzanti,698,0,1,48,4,101238.24,2,0,1,177815.87,1,0.569343108
519,520,15745417,Knipe,707,0,1,58,6,89685.92,1,0,1,126471.13,0,0.709141446
520,521,15671256,Macartney,850,0,0,35,1,211774.31,1,1,0,188574.12,1,1.123029555
521,522,15653547,Madukwe,850,0,1,56,7,131317.48,1,1,1,119175.45,0,1.1018836509999999
522,523,15595766,Watts,527,0.5,1,37,5,93722.73,2,1,1,139093.73,0,0.673809883
523,524,15742358,Humphreys,696,1,1,32,8,101160.99,1,1,1,115916.55,0,0.872705321
524,525,15763274,Wu,661,0,1,48,3,120320.54,1,0,0,96463.25,0,1.24731999
525,526,15786063,Chin,776,0,0,31,2,0.0,2,1,1,112349.51,0,0.0
526,527,15600258,Chesnokova,701,0,1,43,2,0.0,2,1,1,165303.79,0,0.0
527,528,15573318,Kung,610,0,1,26,8,0.0,2,1,0,166031.08,0,0.0
528,529,15653849,Lu,572,1,0,48,3,152827.99,1,1,0,38411.79,1,3.9786739960000004
529,530,15694272,Nkemakolam,673,0,1,30,1,64097.75,1,1,1,77783.35,0,0.824054891
530,531,15736112,Walton,519,0.5,0,57,2,119035.35,2,1,1,29871.79,0,3.9848750280000003
531,532,15749851,Brookes,702,0.5,0,26,4,135219.57,1,0,1,59747.63,0,2.263178807
532,533,15663478,Baldwin,729,0,1,32,6,93694.42,1,1,1,79919.13,0,1.172365365
533,534,15592300,Mai,543,0.5,1,35,10,59408.63,1,1,0,76773.53,0,0.773816575
534,535,15567832,Shih,550,0,0,40,7,114354.95,1,1,0,54018.93,0,2.116942153
535,536,15776780,He,608,0,1,59,1,0.0,1,1,0,70649.64,1,0.0
536,537,15592846,Fiorentini,639,1,1,35,10,128173.9,2,1,0,59093.39,0,2.169005704
537,538,15739803,Lucciano,686,0.5,1,34,9,0.0,2,1,0,127569.8,0,0.0
538,539,15794142,Ferreira,564,1,0,62,5,114931.35,3,0,1,18260.98,1,6.29382158
539,540,15762729,Ukaegbunam,745,1,0,28,1,111071.36,1,1,0,73275.96,1,1.515795358
540,541,15667896,De Luca,833,0,1,37,8,151226.18,2,1,1,136129.49,0,1.110899483
541,542,15626578,Milne,622,0,1,26,9,0.0,2,1,1,153237.59,0,0.0
542,543,15776223,Davide,597,0,0,42,4,64740.12,1,1,1,106841.12,0,0.605947598
543,544,15705953,Kodilinyechukwu,721,0.5,1,51,0,169312.13,1,1,0,109078.35,1,1.552206556
544,545,15802593,Little,504,0,0,49,7,0.0,3,0,1,87822.14,1,0.0
545,546,15615457,Burns,842,0.5,0,44,2,112652.08,2,1,0,126644.98,0,0.88951082
546,547,15708916,Paterson,587,0,1,38,0,0.0,2,1,0,47414.15,0,0.0
547,548,15720187,Han,479,1,0,30,7,143964.36,2,1,0,41879.99,0,3.4375452330000003
548,549,15595440,Kryukova,508,0,1,49,7,122451.46,2,1,1,75808.1,0,1.615282008
549,550,15600651,Ijendu,749,0,1,24,1,0.0,3,1,1,47911.03,0,0.0
550,551,15750141,Reichard,721,1,0,36,3,65253.07,2,1,0,28737.78,0,2.270637119
551,552,15657284,Day,674,1,1,47,6,106901.94,1,1,1,2079.2,1,51.41493844
552,553,15763063,Price,685,0.5,0,25,10,128509.63,1,1,0,121562.33,0,1.057150106
553,554,15709324,Bruce,417,0,1,34,7,0.0,2,1,0,55003.79,0,0.0
554,555,15711309,Sumrall,574,1,1,33,3,129834.67,1,1,0,193131.42,0,0.672260733
555,556,15775318,Lu,590,0.5,0,51,3,154962.99,3,0,1,191932.27,1,0.807383719
556,557,15705515,Lazarev,587,1,1,40,5,138241.9,2,1,0,159418.1,0,0.867165648
557,558,15634844,Miller,598,1,1,41,3,91536.93,1,1,0,191468.78,1,0.478077575
558,559,15717046,Wentworth-Shields,741,0.5,1,53,3,0.0,2,1,1,38913.68,0,0.0
559,560,15571816,Ritchie,850,0.5,0,70,5,0.0,1,1,1,705.18,0,0.0
560,561,15670080,Mackenzie,584,1,0,29,7,105204.01,1,0,1,138490.03,0,0.759650424
561,562,15800440,Power,650,0.5,1,61,1,152968.73,1,0,1,82970.69,0,1.843647799
562,563,15665678,Tan,607,0.5,1,36,8,158261.68,1,1,1,76744.72,0,2.062183301
563,564,15665956,Pendergrass,509,0,0,46,1,0.0,1,1,0,71244.59,1,0.0
564,565,15788126,Evans,689,0.5,0,38,6,121021.05,1,1,1,12182.15,0,9.934293208
565,566,15811773,Hsia,543,0,1,36,4,0.0,2,1,1,141210.5,0,0.0
566,567,15651674,Billson,438,0.5,0,54,2,0.0,1,0,0,191763.07,1,0.0
567,568,15689614,Teng,687,0.5,0,63,1,137715.66,1,1,1,37938.74,0,3.629948174
568,569,15795564,Moretti,737,1,1,31,5,121192.22,2,1,1,74890.58,0,1.6182571959999998
569,570,15706647,Jordan,761,0,1,31,7,0.0,3,1,1,166698.18,0,0.0
570,571,15728505,Ts'ao,601,0,1,44,1,100486.18,2,1,1,62678.53,0,1.603199373
571,572,15730076,Osborne,651,0,1,45,1,0.0,1,1,0,67740.08,1,0.0
572,573,15622003,Carslaw,745,0,1,35,9,92566.53,2,1,0,161519.77,0,0.5730972129999999
573,574,15607312,Ch'ang,648,0.5,0,49,10,0.0,2,1,1,159835.78,1,0.0
574,575,15644753,Hung,848,0.5,1,40,3,110929.96,1,1,1,30876.84,0,3.592659093
575,576,15653620,Gordon,546,0,0,27,8,0.0,2,1,1,14858.1,0,0.0
576,577,15761986,Obialo,439,0.5,0,32,3,138901.61,1,1,0,75685.97,0,1.83523591
577,578,15633922,Gray,755,0,1,30,4,123217.66,2,0,1,144183.1,0,0.854591558
578,579,15734674,Lin,593,0,0,41,6,0.0,1,1,0,65170.66,0,0.0
579,580,15658032,Hopkins,701,0,1,39,2,0.0,2,1,1,82526.92,0,0.0
580,581,15692671,Dobson,701,0.5,1,36,8,0.0,2,1,0,169161.46,0,0.0
581,582,15737741,McKay,607,0.5,0,33,2,108431.87,2,0,1,109291.39,1,0.99213552
582,583,15576352,Revell,586,0.5,0,57,3,0.0,2,0,1,6057.81,0,0.0
583,584,15753719,Rickards,547,1,0,30,9,72392.41,1,1,0,77077.14,0,0.9392202409999999
584,585,15803689,Begum,647,1,0,51,1,119741.77,2,0,0,54954.51,1,2.17892526
585,586,15718057,Onyinyechukwuka,760,0,0,51,2,100946.71,1,0,0,179614.8,1,0.562017774
586,587,15722010,Zuyev,621,0.5,1,53,9,170491.84,1,1,0,35588.07,1,4.790702053
587,588,15680998,Nwankwo,725,0,1,44,5,0.0,1,1,1,117356.14,0,0.0
588,589,15614782,Hao,526,0,1,36,1,0.0,1,1,0,160696.72,0,0.0
